prolificId,taskId,dataset,taskPrompt,taskDifficulty,taskType,userDriven,orig_group,group,accuracy,time,confidence,difficulty
5dc082848531b10339bb55ac,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_supported_skyline,easy_skyline,0.38095238095238093,13.78,1,1
5dc082848531b10339bb55ac,47,sky_hard_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",hard,skyline,supported,hard_supported_skyline,hard_skyline,0.2857142857142857,17.038,1,1
5dc082848531b10339bb55ac,48,sky_hard_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",hard,skyline,manual,hard_manual_skyline,hard_skyline,0.26190476190476186,17.134,1,1
5dc082848531b10339bb55ac,50,lin_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,linear regression,manual,easy_manual_linear regression,easy_linear regression,0.98,11.025,1,1
5dc082848531b10339bb55ac,51,lin_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_supported_linear regression,easy_linear regression,0.9950248756218906,17.04,1,1
5dc082848531b10339bb55ac,65,quad_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,manual,hard_manual_quadratic regression,hard_quadratic regression,0.8833333333333333,11.315,4,3
5dc082848531b10339bb55ac,66,quad_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_supported_quadratic regression,hard_quadratic regression,0.6842105263157895,20.586,2,4
5dc9afa52b1e546c412adfba,1,cluster_easy_task_1,Select the points which belong to the cluster centered on the cross.,easy,cluster,supported,easy_supported_cluster,easy_cluster,1,13.276,1,1
5dc9afa52b1e546c412adfba,2,cluster_easy_task_2,Select the points which belong to the cluster centered on the cross.,easy,cluster,manual,easy_manual_cluster,easy_cluster,1,10.554,1,1
5dc9afa52b1e546c412adfba,4,cluster_med_task_1,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_supported_cluster,medium_cluster,1,18.853,1,2
5dc9afa52b1e546c412adfba,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,manual,medium_manual_cluster,medium_cluster,0.8867924528301887,20.573,2,3
5dc9afa52b1e546c412adfba,7,cluster_hard_task_1,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_supported_cluster,hard_cluster,0.9827586206896551,28.437,2,2
5dc9afa52b1e546c412adfba,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,manual,hard_manual_cluster,hard_cluster,0.46464646464646464,13.883,2,3
5dc9afa52b1e546c412adfba,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,manual,medium_manual_outlier_linear,medium_outlier_linear,0.4,20.546,2,2
5dc9afa52b1e546c412adfba,32,out_med_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_supported_outlier_linear,medium_outlier_linear,0.5454545454545454,15.892,1,2
5dc9afa52b1e546c412adfba,35,out_hard_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_cluster,hard_outlier_cluster,0.7647058823529411,14.785,1,1
5dc9afa52b1e546c412adfba,36,out_hard_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_cluster,hard_outlier_cluster,0.48,21.495,2,2
5dc9afa52b1e546c412adfba,37,out_hard_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_linear,hard_outlier_linear,1,10.416,1,2
5dc9afa52b1e546c412adfba,38,out_hard_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_linear,hard_outlier_linear,0.7692307692307692,15.345,1,1
5dc9afa52b1e546c412adfba,41,sky_easy_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,manual,easy_manual_skyline,easy_skyline,1,17.964,1,2
5dc9afa52b1e546c412adfba,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_supported_skyline,easy_skyline,1,25.066,2,3
5dc9afa52b1e546c412adfba,44,sky_med_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,manual,medium_manual_skyline,medium_skyline,0.875,23.473,2,2
5dc9afa52b1e546c412adfba,45,sky_med_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,supported,medium_supported_skyline,medium_skyline,0.8571428571428572,26.646,1,2
5dc9afa52b1e546c412adfba,47,sky_hard_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",hard,skyline,manual,hard_manual_skyline,hard_skyline,1,18.065,1,1
5dc9afa52b1e546c412adfba,48,sky_hard_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",hard,skyline,supported,hard_supported_skyline,hard_skyline,1,32.655,2,2
5dc9afa52b1e546c412adfba,50,lin_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_supported_linear regression,easy_linear regression,1,16.847,1,1
5dc9afa52b1e546c412adfba,51,lin_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,linear regression,manual,easy_manual_linear regression,easy_linear regression,1,11.133,1,1
5dc9afa52b1e546c412adfba,53,lin_med_task_1,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_supported_linear regression,medium_linear regression,0.9798994974874372,19.435,1,2
5dc9afa52b1e546c412adfba,54,lin_med_task_2,Select all the points that are consistent with the major trend you see.,medium,linear regression,manual,medium_manual_linear regression,medium_linear regression,1,13.751,1,1
5dc9afa52b1e546c412adfba,56,lin_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,linear regression,supported,hard_supported_linear regression,hard_linear regression,0.9578947368421052,16.199,1,2
5dc9afa52b1e546c412adfba,57,lin_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,linear regression,manual,hard_manual_linear regression,hard_linear regression,0.970873786407767,15.231,1,1
5dc9afa52b1e546c412adfba,59,quad_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_supported_quadratic regression,easy_quadratic regression,1,13.088,1,1
5dc9afa52b1e546c412adfba,60,quad_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,manual,easy_manual_quadratic regression,easy_quadratic regression,1,11.75,1,1
5dc9afa52b1e546c412adfba,62,quad_med_task_1,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,manual,medium_manual_quadratic regression,medium_quadratic regression,0.9675675675675676,14.909,1,2
5dc9afa52b1e546c412adfba,63,quad_med_task_2,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,supported,medium_supported_quadratic regression,medium_quadratic regression,0.9791666666666666,46.122,2,4
5e78f6d6aa5afc4a32a50667,1,cluster_easy_task_1,Select the points which belong to the cluster centered on the cross.,easy,cluster,supported,easy_supported_cluster,easy_cluster,1,13.231,1,1
5e78f6d6aa5afc4a32a50667,2,cluster_easy_task_2,Select the points which belong to the cluster centered on the cross.,easy,cluster,manual,easy_manual_cluster,easy_cluster,1,9.54,1,1
5e78f6d6aa5afc4a32a50667,4,cluster_med_task_1,Select the points which belong to the cluster centered on the cross.,medium,cluster,manual,medium_manual_cluster,medium_cluster,0.47107438016528924,44.735,2,2
5e78f6d6aa5afc4a32a50667,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_supported_cluster,medium_cluster,1,76.218,1,1
5e78f6d6aa5afc4a32a50667,7,cluster_hard_task_1,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_supported_cluster,hard_cluster,0.9661016949152542,49.779,2,2
5e78f6d6aa5afc4a32a50667,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,manual,hard_manual_cluster,hard_cluster,1,26.92,3,2
5e78f6d6aa5afc4a32a50667,25,out_easy_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_supported_outlier_linear,easy_outlier_linear,1,19.188,1,1
5e78f6d6aa5afc4a32a50667,26,out_easy_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,manual,easy_manual_outlier_linear,easy_outlier_linear,0.6,16.04,1,1
5e78f6d6aa5afc4a32a50667,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,manual,medium_manual_outlier_linear,medium_outlier_linear,0.75,31.063,1,1
